alcaldia,colonia_crime,colonia_geo,match_type,matched
VENUSTIANO CARRANZA,Aeropuerto Internacional Benito Juárez,,unmatched,False
VENUSTIANO CARRANZA,Agricola Oriental,Agricola Oriental,cross_alcaldia,True
VENUSTIANO CARRANZA,Agricola Pantitlan,Agricola Pantitlan,cross_alcaldia,True
VENUSTIANO CARRANZA,Alameda Oriente,,unmatched,False
VENUSTIANO CARRANZA,Alvaro Obregon,Alvaro Obregon,direct,True
VENUSTIANO CARRANZA,Ampl. Asturias,Ampl. Asturias,cross_alcaldia,True
VENUSTIANO CARRANZA,Ampliacion 20 De Noviembre,Ampliacion 20 De Noviembre,direct,True
VENUSTIANO CARRANZA,Ampliacion Aviacion Civil,Ampliacion Aviacion Civil,direct,True
VENUSTIANO CARRANZA,Ampliacion Caracol,Ampliacion Caracol,direct,True
VENUSTIANO CARRANZA,Ampliacion Michoacana,Ampliacion Michoacana,direct,True
VENUSTIANO CARRANZA,Ampliacion Penitenciaria,Ampliacion Penitenciaria,direct,True
VENUSTIANO CARRANZA,Ampliacion Simon Bolivar,Ampliacion Simon Bolivar,direct,True
VENUSTIANO CARRANZA,Ampliacion Venustiano Carranza,Ampliacion Venustiano Carranza,direct,True
VENUSTIANO CARRANZA,Aquiles Serdan,Aquiles Serdan,direct,True
VENUSTIANO CARRANZA,Arenal 1a. Seccion,Arenal 1a. Seccion,direct,True
VENUSTIANO CARRANZA,Arenal 2a. Seccion,Arenal 2a. Seccion,direct,True
VENUSTIANO CARRANZA,Arenal 3a. Seccion,Arenal 3a. Seccion,direct,True
VENUSTIANO CARRANZA,Arenal 3a Sección,Arenal 3a. Seccion,direct,True
VENUSTIANO CARRANZA,Arenal 4a. Seccion,Arenal 4a. Seccion,direct,True
VENUSTIANO CARRANZA,Arenal 4a Sección,Arenal 4a. Seccion,direct,True
VENUSTIANO CARRANZA,Arenal Puerto Aereo,Arenal Puerto Aereo,direct,True
VENUSTIANO CARRANZA,Arpto Int De La Cd De Mex-Equipamiento,Arpto Int De La Cd De Mex-Equipamiento,direct,True
VENUSTIANO CARRANZA,Artes Graficas,Artes Graficas,direct,True
VENUSTIANO CARRANZA,Asturias,Asturias,cross_alcaldia,True
VENUSTIANO CARRANZA,Aviacion Civil,Aviacion Civil,direct,True
VENUSTIANO CARRANZA,Azteca,Azteca,direct,True
VENUSTIANO CARRANZA,Caracol,Caracol,direct,True
VENUSTIANO CARRANZA,Centro,Centro,cross_alcaldia,True
VENUSTIANO CARRANZA,Cuchilla Agricola Oriental,Cuchilla Agricola Oriental,cross_alcaldia,True
VENUSTIANO CARRANZA,Cuchilla La Joya,Cuchilla La Joya,cross_alcaldia,True
VENUSTIANO CARRANZA,Cuchilla Pantitlan,Cuchilla Pantitlan,direct,True
VENUSTIANO CARRANZA,Damian Carmona,Damian Carmona,direct,True
VENUSTIANO CARRANZA,Del Parque,Del Parque,direct,True
VENUSTIANO CARRANZA,Emiliano Zapata,Emiliano Zapata,cross_alcaldia_ambiguous,True
VENUSTIANO CARRANZA,Emilio Carranza,Emilio Carranza,direct,True
VENUSTIANO CARRANZA,Escuela De Tiro,Escuela De Tiro,direct,True
VENUSTIANO CARRANZA,Esperanza,Esperanza,cross_alcaldia,True
VENUSTIANO CARRANZA,Ex Escuela De Tiro,Ex Escuela De Tiro,cross_alcaldia,True
VENUSTIANO CARRANZA,Federal,Federal,direct,True
VENUSTIANO CARRANZA,Felipe Angeles,Felipe Angeles,direct,True
VENUSTIANO CARRANZA,Felipe Pescador,Felipe Pescador,cross_alcaldia,True
VENUSTIANO CARRANZA,Fernando Casas Aleman,Fernando Casas Aleman,cross_alcaldia,True
VENUSTIANO CARRANZA,General Ignacio Zaragoza,General Ignacio Zaragoza,direct,True
VENUSTIANO CARRANZA,Granjas Mexico,Granjas Mexico,cross_alcaldia,True
VENUSTIANO CARRANZA,Heroes De Cerro Prieto,Heroes De Cerro Prieto,cross_alcaldia,True
VENUSTIANO CARRANZA,Industrial Puerto Aereo,Industrial Puerto Aereo,direct,True
VENUSTIANO CARRANZA,Jamaica,Jamaica,direct,True
VENUSTIANO CARRANZA,Janitzio,Janitzio,direct,True
VENUSTIANO CARRANZA,Jardin Balbuena,Jardin Balbuena,direct,True
VENUSTIANO CARRANZA,La Cruz,La Cruz,cross_alcaldia_ambiguous,True
VENUSTIANO CARRANZA,La Joya,La Joya,cross_alcaldia_ambiguous,True
VENUSTIANO CARRANZA,La Malinche,La Malinche,cross_alcaldia_ambiguous,True
VENUSTIANO CARRANZA,Lorenzo Boturini,Lorenzo Boturini,direct,True
VENUSTIANO CARRANZA,Magdalena Mixiuhca,Magdalena Mixiuhca,direct,True
VENUSTIANO CARRANZA,Martires De Rio Blanco,Martires De Rio Blanco,cross_alcaldia,True
VENUSTIANO CARRANZA,Merced Balbuena,Merced Balbuena,direct,True
VENUSTIANO CARRANZA,Michoacana,Michoacana,direct,True
VENUSTIANO CARRANZA,Miguel Hidalgo,Miguel Hidalgo,direct,True
VENUSTIANO CARRANZA,Moctezuma 1a Seccion,Moctezuma 1a Seccion,direct,True
VENUSTIANO CARRANZA,Moctezuma 2a. Seccion,Moctezuma 2a. Seccion,direct,True
VENUSTIANO CARRANZA,Morelos,Morelos,direct,True
VENUSTIANO CARRANZA,Nicolas Bravo,Nicolas Bravo,direct,True
VENUSTIANO CARRANZA,Paulino Navarro,Paulino Navarro,cross_alcaldia,True
VENUSTIANO CARRANZA,Penitenciaria,Penitenciaria,direct,True
VENUSTIANO CARRANZA,Peñon De Los Baños,Peñon De Los Baños,direct,True
VENUSTIANO CARRANZA,Pensador Mexicano,Pensador Mexicano,direct,True
VENUSTIANO CARRANZA,Popular Rastro,Popular Rastro,direct,True
VENUSTIANO CARRANZA,Progresista,Progresista,direct,True
VENUSTIANO CARRANZA,Puebla,Puebla,direct,True
VENUSTIANO CARRANZA,Pueblo De La Magdalena Mixiuhca,Pueblo De La Magdalena Mixiuhca,direct,True
VENUSTIANO CARRANZA,Revolucion,Revolucion,direct,True
VENUSTIANO CARRANZA,Romero Rubio,Romero Rubio,direct,True
VENUSTIANO CARRANZA,San Juan De Aragon Iii Seccion,San Juan De Aragon Iii Seccion,cross_alcaldia,True
VENUSTIANO CARRANZA,San Juan De Aragon Ii Seccion,San Juan De Aragon Ii Seccion,cross_alcaldia,True
VENUSTIANO CARRANZA,San Juan De Aragon I Seccion,San Juan De Aragon I Seccion,cross_alcaldia,True
VENUSTIANO CARRANZA,Santa Anita,Santa Anita,cross_alcaldia,True
VENUSTIANO CARRANZA,Santa Cruz Aviacion,Santa Cruz Aviacion,direct,True
VENUSTIANO CARRANZA,Sevilla,Sevilla,direct,True
VENUSTIANO CARRANZA,Simon Bolivar,Simon Bolivar,direct,True
VENUSTIANO CARRANZA,Transito,Transito,cross_alcaldia,True
VENUSTIANO CARRANZA,Tres Mosqueteros,Tres Mosqueteros,direct,True
VENUSTIANO CARRANZA,Valentin Gomez Farias,Valentin Gomez Farias,direct,True
VENUSTIANO CARRANZA,Valentín Gómez Farias,Valentin Gomez Farias,direct,True
VENUSTIANO CARRANZA,Valle Gomez,Valle Gomez,direct,True
VENUSTIANO CARRANZA,Venustiano Carranza,Venustiano Carranza,direct,True
VENUSTIANO CARRANZA,Zona Centro,Zona Centro,direct,True
XOCHIMILCO,Acoca,,unmatched,False
XOCHIMILCO,Alcanfores,,unmatched,False
XOCHIMILCO,Altos Tepetlica,,unmatched,False
XOCHIMILCO,Ampliacion Nativitas,Ampliacion Nativitas,direct,True
XOCHIMILCO,Ampliacion San Marcos Norte,Ampliacion San Marcos Norte,direct,True
XOCHIMILCO,Ampliacion Tepepan,Ampliacion Tepepan,direct,True
XOCHIMILCO,A M S A,A M S A,cross_alcaldia,True
XOCHIMILCO,Anahuac,,unmatched,False
XOCHIMILCO,Año De Juarez,Año De Juarez,direct,True
XOCHIMILCO,Arenal Tepepan,Arenal Tepepan,cross_alcaldia,True
XOCHIMILCO,Aztlan Los Apaches,,unmatched,False
XOCHIMILCO,Barrio 18,Barrio 18,direct,True
XOCHIMILCO,Barrio 3 De Mayo,Barrio 3 De Mayo,direct,True
XOCHIMILCO,Barrio Ahualapa,Barrio Ahualapa,direct,True
XOCHIMILCO,Barrio Apatlaco,Barrio Apatlaco,direct,True
XOCHIMILCO,Barrio Belen,Barrio Belen,direct,True
XOCHIMILCO,Barrio Calpulco,Barrio Calpulco,direct,True
XOCHIMILCO,Barrio Caltongo,Barrio Caltongo,direct,True
XOCHIMILCO,Barrio Calyequita,Barrio Calyequita,direct,True
XOCHIMILCO,Barrio Chapultepec,Barrio Chapultepec,direct,True
XOCHIMILCO,Barrio Del Puente,Barrio Del Puente,direct,True
XOCHIMILCO,Barrio El Calvario,Barrio El Calvario,direct,True
XOCHIMILCO,Barrio El Rosario,Barrio El Rosario,direct,True
XOCHIMILCO,Barrio La Asuncion,Barrio La Asuncion,direct,True
XOCHIMILCO,Barrio La Asunción,Barrio La Asuncion,direct,True
XOCHIMILCO,Barrio La Candelaria,Barrio La Candelaria,direct,True
XOCHIMILCO,Barrio La Concepcion Tlacoapa,Barrio La Concepcion Tlacoapa,direct,True
XOCHIMILCO,Barrio La Concepción Tlacoapa,Barrio La Concepcion Tlacoapa,direct,True
XOCHIMILCO,Barrio La Gallera,Barrio La Gallera,direct,True
XOCHIMILCO,Barrio La Guadalupana,Barrio La Guadalupana,direct,True
XOCHIMILCO,Barrio La Guadalupita,Barrio La Guadalupita,direct,True
XOCHIMILCO,Barrio La Planta,Barrio La Planta,direct,True
XOCHIMILCO,Barrio La Santisima,Barrio La Santisima,direct,True
XOCHIMILCO,Barrio La Santísima,Barrio La Santisima,direct,True
XOCHIMILCO,Barrio Las Cruces,Barrio Las Cruces,direct,True
XOCHIMILCO,Barrio Las Flores,Barrio Las Flores,direct,True
XOCHIMILCO,Barrio Los Reyes,Barrio Los Reyes,direct,True
XOCHIMILCO,Barrio Niños Heroes,Barrio Niños Heroes,direct,True
XOCHIMILCO,Barrio Pocitos,Barrio Pocitos,direct,True
XOCHIMILCO,Barrio San Andres,Barrio San Andres,direct,True
XOCHIMILCO,Barrio San Andrés,Barrio San Andres,direct,True
XOCHIMILCO,Barrio San Antonio,Barrio San Antonio,direct,True
XOCHIMILCO,Barrio San Cristobal,Barrio San Cristobal,direct,True
XOCHIMILCO,Barrio San Diego,Barrio San Diego,direct,True
XOCHIMILCO,Barrio San Esteban,Barrio San Esteban,direct,True
XOCHIMILCO,Barrio San Jose Pueblo San Luis Tlaxialtemalco,Barrio San Jose Pueblo San Luis Tlaxialtemalco,direct,True
XOCHIMILCO,Barrio San Juan,Barrio San Juan,direct,True
XOCHIMILCO,Barrio San Juan Minas,Barrio San Juan Minas,direct,True
XOCHIMILCO,Barrio San Juan Moyotepec,Barrio San Juan Moyotepec,direct,True
XOCHIMILCO,Barrio San Juan Pueblo San Luis Tlaxialtemalco,Barrio San Juan Pueblo San Luis Tlaxialtemalco,direct,True
XOCHIMILCO,Barrio San Lorenzo,Barrio San Lorenzo,direct,True
XOCHIMILCO,Barrio San Marcos,Barrio San Marcos,direct,True
XOCHIMILCO,Barrio San Pedro,Barrio San Pedro,direct,True
XOCHIMILCO,Barrio San Sebastián,San Sebastian,cross_loose,True
XOCHIMILCO,Barrio Santa Crucita,Barrio Santa Crucita,direct,True
XOCHIMILCO,Barrio Tetitla,Barrio Tetitla,direct,True
XOCHIMILCO,Barrio Tetitla Del Pueblo Santa Cruz Acalpixca,Barrio Tetitla Del Pueblo Santa Cruz Acalpixca,direct,True
XOCHIMILCO,Barrio Xaltocan,Barrio Xaltocan,direct,True
XOCHIMILCO,Bosque Residencial Del Sur,Bosque Residencial Del Sur,direct,True
XOCHIMILCO,Caltongo,Barrio Caltongo,loose_prefix,True
XOCHIMILCO,Carlos Jonguitud Barrios,Carlos Jonguitud Barrios,cross_alcaldia,True
XOCHIMILCO,Celoalliotli,Celoalliotli,cross_alcaldia,True
XOCHIMILCO,Cerrillos Primera Seccion,Cerrillos Primera Seccion,direct,True
XOCHIMILCO,Cerrillos Primera Sección,Cerrillos Primera Seccion,direct,True
XOCHIMILCO,Cerrillos Segunda Seccion,Cerrillos Segunda Seccion,direct,True
XOCHIMILCO,Cerrillos Segunda Sección,Cerrillos Segunda Seccion,direct,True
XOCHIMILCO,Cerrillos Tercera Seccion,Cerrillos Tercera Seccion,direct,True
XOCHIMILCO,Cerrillos Tercera Sección,Cerrillos Tercera Seccion,direct,True
XOCHIMILCO,Cristo Rey,Cristo Rey,direct,True
XOCHIMILCO,Culhuacan Ctm Seccion Viii,Culhuacan Ctm Seccion Viii,cross_alcaldia,True
XOCHIMILCO,Del Carmen,Del Carmen,direct,True
XOCHIMILCO,Del Mar,Del Mar,cross_alcaldia,True
XOCHIMILCO,División Del Norte Infonavit,,unmatched,False
XOCHIMILCO,Dolores Tlali,Dolores Tlali,cross_alcaldia,True
XOCHIMILCO,Dr. Ignacio Chávez Infonavit,,unmatched,False
XOCHIMILCO,Duraznotitla,,unmatched,False
XOCHIMILCO,El Arenal,El Arenal,direct,True
XOCHIMILCO,El Jazmin,El Jazmin,direct,True
XOCHIMILCO,El Mirador,El Mirador,direct,True
XOCHIMILCO,El Mirador 2a Sección,El Mirador 2a Seccion,cross_alcaldia,True
XOCHIMILCO,El Mirador I(San Lucas Xochimanca),,unmatched,False
XOCHIMILCO,El Olivo (San Lorenzo),,unmatched,False
XOCHIMILCO,El Sacrificio,El Sacrificio,direct,True
XOCHIMILCO,El Vergel,El Vergel,cross_alcaldia,True
XOCHIMILCO,Francisco Villa,Francisco Villa,cross_alcaldia_ambiguous,True
XOCHIMILCO,Fuentes De Tepepan,Fuentes De Tepepan,cross_alcaldia,True
XOCHIMILCO,Granjas Coapa,Granjas Coapa,cross_alcaldia,True
XOCHIMILCO,Guadalupe,Guadalupe,cross_alcaldia,True
XOCHIMILCO,Guadalupita,Guadalupita,direct,True
XOCHIMILCO,Heroico Colegio Militar,Heroico Colegio Militar,cross_alcaldia,True
XOCHIMILCO,Huichapan,Huichapan,direct,True
XOCHIMILCO,Jardines Del Sur,Jardines Del Sur,direct,True
XOCHIMILCO,Jose Lopez Portillo,Jose Lopez Portillo,cross_alcaldia,True
XOCHIMILCO,José López Portillo,Jose Lopez Portillo,cross_alcaldia,True
XOCHIMILCO,Justicia Social,,unmatched,False
XOCHIMILCO,La Cañada,La Cañada,direct,True
XOCHIMILCO,La Concha,La Concha,direct,True
XOCHIMILCO,La Joya,La Joya,cross_alcaldia_ambiguous,True
XOCHIMILCO,La Noria,La Noria,direct,True
XOCHIMILCO,La Palma,La Palma,cross_alcaldia,True
XOCHIMILCO,Las Animas,Las Animas,direct,True
XOCHIMILCO,Las Mesitas,Las Mesitas,direct,True
XOCHIMILCO,Las Peritas,Las Peritas,direct,True
XOCHIMILCO,Lomas De Nativitas,Lomas De Nativitas,direct,True
XOCHIMILCO,Lomas De Tonalco,Lomas De Tonalco,direct,True
XOCHIMILCO,Lomas Estrella,Lomas Estrella,cross_alcaldia,True
XOCHIMILCO,Lomas Estrella 2a Seccion,,unmatched,False
XOCHIMILCO,Los Cipreses,Los Cipreses,cross_alcaldia_ambiguous,True
XOCHIMILCO,Los Reyes,Barrio Los Reyes,loose_prefix,True
XOCHIMILCO,Magisterial,Magisterial,cross_alcaldia,True
XOCHIMILCO,Magisterial Coapa,Magisterial Coapa,cross_alcaldia,True
XOCHIMILCO,Manantiales,,unmatched,False
XOCHIMILCO,Narciso Mendoza,Narciso Mendoza,cross_alcaldia,True
XOCHIMILCO,Nativitas,Nativitas,direct,True
XOCHIMILCO,Nueva Tototitla,,unmatched,False
XOCHIMILCO,Parque Ecologico De Xochimilco,,unmatched,False
XOCHIMILCO,Paseos Del Sur,Paseos Del Sur,direct,True
XOCHIMILCO,Pedregal De San Francisco,,unmatched,False
XOCHIMILCO,Pista Olimpica Virgilio Uribe (Canal De Cuemanco),,unmatched,False
XOCHIMILCO,Potrero San Bernardino,Potrero San Bernardino,direct,True
XOCHIMILCO,Predio El Molino,,unmatched,False
XOCHIMILCO,Pueblo Nativitas,Nativitas,loose_prefix,True
XOCHIMILCO,Pueblo Ocotla,Pueblo Ocotla,cross_alcaldia,True
XOCHIMILCO,Pueblo San Andres Ahuayucan,Pueblo San Andres Ahuayucan,direct,True
XOCHIMILCO,Pueblo San Francisco Tlalnepantla,Pueblo San Francisco Tlalnepantla,direct,True
XOCHIMILCO,Pueblo San Gregorio Atlapulco,Pueblo San Gregorio Atlapulco,direct,True
XOCHIMILCO,Pueblo San Jose Zacatepec,Pueblo San Jose Zacatepec,direct,True
XOCHIMILCO,Pueblo San Lorenzo Atemoaya,Pueblo San Lorenzo Atemoaya,direct,True
XOCHIMILCO,Pueblo San Lucas Xochimanca,Pueblo San Lucas Xochimanca,direct,True
XOCHIMILCO,Pueblo San Luis Tlaxialtemalco,Pueblo San Luis Tlaxialtemalco,direct,True
XOCHIMILCO,Pueblo San Mateo Xalpa,Pueblo San Mateo Xalpa,direct,True
XOCHIMILCO,Pueblo San Salvador Cuauhtenco,Pueblo San Salvador Cuauhtenco,direct,True
XOCHIMILCO,Pueblo Santa Cecilia Tepetlapa,Pueblo Santa Cecilia Tepetlapa,direct,True
XOCHIMILCO,Pueblo Santa Cruz Acalpixca,Pueblo Santa Cruz Acalpixca,direct,True
XOCHIMILCO,Pueblo Santa Cruz Xochitepec,Pueblo Santa Cruz Xochitepec,direct,True
XOCHIMILCO,Pueblo Santa Maria Nativitas,Pueblo Santa Maria Nativitas,direct,True
XOCHIMILCO,Pueblo Santa Maria Tepepan,Pueblo Santa Maria Tepepan,direct,True
XOCHIMILCO,Pueblo Santiago Tepalcatlalpan,Pueblo Santiago Tepalcatlalpan,direct,True
XOCHIMILCO,Pueblo Santiago Tepalcatlalpan U H Rcda Del Sur,Pueblo Santiago Tepalcatlalpan U H Rcda Del Sur,direct,True
XOCHIMILCO,Pueblo Tulyehualco,Pueblo Tulyehualco,cross_alcaldia,True
XOCHIMILCO,Quiahuatla,Quiahuatla,cross_alcaldia,True
XOCHIMILCO,Quirino Mendoza,Quirino Mendoza,direct,True
XOCHIMILCO,Rancho Tejomulco,Rancho Tejomulco,direct,True
XOCHIMILCO,Residencial Villa Coapa,Residencial Villa Coapa,cross_alcaldia,True
XOCHIMILCO,Rinconada Coapa,Rinconada Coapa,direct,True
XOCHIMILCO,Rosario Tlali,Rosario Tlali,direct,True
XOCHIMILCO,San Andrés Ahuayucan,Pueblo San Andres Ahuayucan,loose_prefix,True
XOCHIMILCO,San Bartolo El Chico,San Bartolo El Chico,direct,True
XOCHIMILCO,San Felipe,San Felipe,direct,True
XOCHIMILCO,San Francisco Chiquimola,,unmatched,False
XOCHIMILCO,San Francisco Tlalnepantla,Pueblo San Francisco Tlalnepantla,loose_prefix,True
XOCHIMILCO,San Gregorio Atlapulco,Pueblo San Gregorio Atlapulco,loose_prefix,True
XOCHIMILCO,San Isidro,San Isidro,direct,True
XOCHIMILCO,San Jeronimo,San Jeronimo,direct,True
XOCHIMILCO,San Jose Obrero,,unmatched,False
XOCHIMILCO,San Juan Tepepan,San Juan Tepepan,direct,True
XOCHIMILCO,San Lorenzo Atemoaya,Pueblo San Lorenzo Atemoaya,loose_prefix,True
XOCHIMILCO,San Lorenzo La Cebada,San Lorenzo La Cebada,direct,True
XOCHIMILCO,San Lucas Oriente,San Lucas Oriente,direct,True
XOCHIMILCO,San Lucas Xochimanca,Pueblo San Lucas Xochimanca,loose_prefix,True
XOCHIMILCO,San Marcos Norte,Ampliacion San Marcos Norte,loose_prefix,True
XOCHIMILCO,San Mateo Xalpa,Pueblo San Mateo Xalpa,loose_prefix,True
XOCHIMILCO,San Miguel,San Miguel,cross_alcaldia,True
XOCHIMILCO,San Salvador Cuauhtenco Seccion Iii,,unmatched,False
XOCHIMILCO,San Sebastian Del Pueblo San Pedro Tlahuac,San Sebastian Del Pueblo San Pedro Tlahuac,cross_alcaldia,True
XOCHIMILCO,Santa  Cecilia Tepetlapa,Pueblo Santa Cecilia Tepetlapa,loose_prefix,True
XOCHIMILCO,Santa Cecilia Tepetlapa,Pueblo Santa Cecilia Tepetlapa,loose_prefix,True
XOCHIMILCO,Santa Cruz Acalpixca - Pueblo,,unmatched,False
XOCHIMILCO,Santa Cruz Chavarrieta,Santa Cruz Chavarrieta,direct,True
XOCHIMILCO,Santa Cruz De Guadalupe,Santa Cruz De Guadalupe,direct,True
XOCHIMILCO,Santa Cruz Xochitepec,Pueblo Santa Cruz Xochitepec,loose_prefix,True
XOCHIMILCO,Santa Ines,Santa Ines,direct,True
XOCHIMILCO,Santa Maria De Los Olivos - Barrio,,unmatched,False
XOCHIMILCO,Santa María Tepepan,Pueblo Santa Maria Tepepan,loose_prefix,True
XOCHIMILCO,Santiago Tepalcatlalpan,Pueblo Santiago Tepalcatlalpan,loose_prefix,True
XOCHIMILCO,Santiaguito,Santiaguito,direct,True
XOCHIMILCO,Tablas De San Lorenzo,Tablas De San Lorenzo,direct,True
XOCHIMILCO,Tecacalanco,,unmatched,False
XOCHIMILCO,Tehuixtitla,,unmatched,False
XOCHIMILCO,Tejomulco El Alto,,unmatched,False
XOCHIMILCO,Tepepan,Ampliacion Tepepan,loose_prefix,True
XOCHIMILCO,Tepeyeca,,unmatched,False
XOCHIMILCO,Texmic,Texmic,direct,True
XOCHIMILCO,Tierra Nueva,Tierra Nueva,direct,True
XOCHIMILCO,Toltenco,,unmatched,False
XOCHIMILCO,Triangulo De Las Agujas,,unmatched,False
XOCHIMILCO,Tula (San Pedro Atocpan),,unmatched,False
XOCHIMILCO,Valle De San Lorenzo,Valle De San Lorenzo,cross_alcaldia,True
XOCHIMILCO,Valle De Santa Maria,Valle De Santa Maria,direct,True
XOCHIMILCO,Valle De Tepepan,Valle De Tepepan,cross_alcaldia_ambiguous,True
XOCHIMILCO,Valle Escondido,Valle Escondido,cross_alcaldia,True
XOCHIMILCO,Valle Verde,Valle Verde,cross_alcaldia,True
XOCHIMILCO,Vaso De Regulacion,,unmatched,False
XOCHIMILCO,Villa Centroamericana,Villa Centroamericana,cross_alcaldia,True
XOCHIMILCO,Villa Quietud,Villa Quietud,cross_alcaldia,True
XOCHIMILCO,Viveros Coatectlan,Viveros Coatectlan,cross_alcaldia,True
XOCHIMILCO,Xochipilli,Xochipilli,direct,True
XOCHIMILCO,Zacatepec(San Mateo Xalpa),,unmatched,False
